ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
16213,Charles G. Bugbee,M,24,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Gold
16213,Charles G. Bugbee,M,32,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Gold
16216,"Regina E. ""Gina"" Buggy",F,24,157,51,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
16233,Hans Ulrich Eduard Bhler,M,31,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",Silver
16240,"Anton ""Toni"" Bhler",M,38,177,75,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Bronze
16240,"Anton ""Toni"" Bhler",M,38,177,75,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
16248,Herbert Buhtz,M,21,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,Silver
16275,gota Bujdos,F,33,174,73,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Bronze
16277,Imre Bujdos,M,29,171,73,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Gold
16277,Imre Bujdos,M,33,171,73,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Team",Silver
16290,Peder Harald Pedersen Bukdahl,M,22,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
16291,Heinz Bker,M,23,179,84,Germany,GER,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
16294,Nikolay Petkov Bukhalov,M,21,187,93,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
16294,Nikolay Petkov Bukhalov,M,25,187,93,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
16294,Nikolay Petkov Bukhalov,M,25,187,93,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
16297,Gennady Ivanovich Bukharin,M,27,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
16297,Gennady Ivanovich Bukharin,M,27,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Bronze
16298,Galina Petrovna Bukharina,F,23,156,51,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
16299,Luka Buki,M,22,195,90,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16300,Perica Buki,M,18,198,85,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
16300,Perica Buki,M,22,198,85,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Gold
16300,Perica Buki,M,30,198,85,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Silver
16301,Andrey Anatolyevich Bukin,M,26,185,63,Soviet Union-1,URS,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
16301,Andrey Anatolyevich Bukin,M,30,185,63,Soviet Union-1,URS,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
16302,Yekaterina Borisovna Bukina,F,29,174,75,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
16305,Brigita Bukovec,F,26,168,55,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres Hurdles,Silver
16321,Anatoly Nikolayevich Bulakov,M,22,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Flyweight,Bronze
16325,Valeriu Bularc,M,33,174,73,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
16330,Anela Bulatovi,F,25,175,67,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver
16332,Katarina Bulatovi,F,27,186,71,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver
16336,Igor Vasilyevich Buldakov,M,26,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Pairs,Silver
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,26,171,66,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Silver
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,30,171,66,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Gold
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,34,171,66,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Gold
16338,Evert Jan Bulder,M,25,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Bronze
16339,"Jacob Eisse ""Jaap"" Bulder",M,23,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Bronze
16343,Adelmo Bulgarelli,M,24,184,101,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
16344,Emilio Bulgarelli,M,31,,,Italy,ITA,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16351,Alexandru Buligan,M,24,200,89,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Bronze
16353,Diana Laura Bulimar,F,16,140,,Romania,ROU,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
16357,Jan Bulis,M,27,186,92,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16359,Ivan Buljubai,M,24,198,108,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16360,Erich Buljung,M,44,183,85,United States,USA,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver
16375,Jane Mary Elizabeth Bullen (-Holderness-Roddam),F,20,,,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
16381,Massimo Bulleri,M,26,188,82,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
16382,"Victoria Andrea ""Vicky"" Bullett",F,20,190,62,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
16382,"Victoria Andrea ""Vicky"" Bullett",F,24,190,62,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
16383,Chlo Bulleux,F,24,172,65,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
16385,Katharina Bullin,F,21,177,70,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
16389,Maik Bullmann,M,25,185,82,Germany,GER,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
16389,Maik Bullmann,M,29,185,82,Germany,GER,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
16390,Nicole Bullo,F,26,160,56,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
16397,mile Joseph Bulteel,M,21,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Bronze
16402,Gamze Bulut,F,19,166,48,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",Silver
16405,Sergey Ivanovich Bulygin,M,20,180,76,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
16410,"Jaap Derk ""Jaap-Derk"" Buma",M,28,184,86,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
16417,Elen Rafaelovna Bunatyants-Shakirova,F,22,190,86,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Gold
16419,Ahmed Naseer Bunda,M,24,165,57,Pakistan,PAK,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver
16419,Ahmed Naseer Bunda,M,28,165,57,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
16424,Darren Bundock,M,29,180,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Silver
16424,Darren Bundock,M,37,180,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Silver
16430,Wilfred Kipkemboi Bungei,M,28,172,60,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,Gold
16434,Carsten Bunk,M,20,189,76,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,Gold
16437,Elliot John Bunney,M,21,183,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
16443,James Clark Bunten,M,33,,,Hera-1,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 12 metres,Gold
16445,Denis Bunti,M,29,,,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze
16449,Diego Mario Buonanotte Rende,M,20,160,49,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
16451,Angelo Buoni,M,,,,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Bronze
16454,Pasquale Buonocore,M,32,,,Italy,ITA,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16457,Tejbir Bura,M,,,,Nepal,NEP,1924 Winter,1924,Winter,Chamonix,Alpinism,Alpinism Mixed Alpinism,Gold
16458,Hans Petter Buraas,M,22,190,90,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
16462,Viktor Volodymyrovych Burakov,M,25,182,73,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
16474,Francis Romulus Burchell,M,26,,,Devon and Somerset Wanderers,GBR,1900 Summer,1900,Summer,Paris,Cricket,Cricket Men's Cricket,Gold
16476,Ivan Burchin,M,19,174,80,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
16477,Robert Brchler-Messer,M,37,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Silver
16479,Caroline Stillwell Burckle,F,22,174,62,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16483,Lyubov Viktorovna Burda (-Andrianova),F,15,162,48,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,Gold
16483,Lyubov Viktorovna Burda (-Andrianova),F,19,162,48,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Gold
16488,Nataliya Andrivna Burdeina,F,26,165,63,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,Silver
16489,Beaufort Burdekin,M,20,,,"New College, Oxford-2",GBR,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,Silver
16491,"William Douglas ""Doug"" Burden",M,23,195,89,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
16491,"William Douglas ""Doug"" Burden",M,26,195,89,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Silver
16492,Cdric Burdet,M,33,195,98,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
16495,Cornelius Lonzo Burdette,M,33,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",Gold
16497,Nicols Andrs Burdisso,M,23,182,82,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Gold
16499,Pavel Vladimirovich Bure,M,26,180,86,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16499,Pavel Vladimirovich Bure,M,30,180,86,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16500,Valery Vladimirovich Bure,M,23,176,84,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16500,Valery Vladimirovich Bure,M,27,176,84,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16501,Vladimir Valeryevich Bure,M,17,181,76,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16501,Vladimir Valeryevich Bure,M,21,181,76,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,Bronze
16501,Vladimir Valeryevich Bure,M,21,181,76,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
16501,Vladimir Valeryevich Bure,M,21,181,76,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16509,Maurice Buret,M,39,,,France,FRA,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Dressage, Team",Gold
16526,Erna Brger,F,27,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Gold
16527,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",F,17,157,,Austria,AUT,1928 Winter,1928,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Silver
16527,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",F,21,157,,Austria,AUT,1932 Winter,1932,Winter,Lake Placid,Figure Skating,Figure Skating Women's Singles,Silver
16529,Heinrich Burger,M,26,,,Germany,GER,1908 Summer,1908,Summer,London,Figure Skating,Figure Skating Mixed Pairs,Gold
16536,Nathan Burgers,M,33,185,82,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
16538,"Thomas William ""Bill"" Burgess",M,27,185,95,Libellule de Paris,GBR,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
16540,"Donald Christopher ""Don"" Burgess",M,19,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
16540,"Donald Christopher ""Don"" Burgess",M,23,,,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
16541,Edgar Richard Burgess,M,20,,,Leander Club-1,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,Gold
16542,"Gregory Stewart ""Greg"" Burgess",M,20,193,93,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,Silver
16544,Phil Burgess,M,28,180,92,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
16547,Simon Peter Burgess,M,33,178,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
16547,Simon Peter Burgess,M,36,178,70,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
16556,Michelle Burgher,F,23,170,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
16556,Michelle Burgher,F,27,170,62,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
16557,David George Brownlow Cecil Burghley,M,23,180,70,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,Gold
16557,David George Brownlow Cecil Burghley,M,27,180,70,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
16580,Leonid Iosypovych Buriak,M,23,180,70,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Bronze
16584,Damir Buri,M,31,205,115,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16584,Damir Buri,M,35,205,115,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16590,Dan Burinc,M,24,,,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,Silver
16591,Johan Frederik Karel Hendrik Jacob Burk,M,20,,81,Amstel Amsterdam,NED,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
16593,Petra Burka,F,17,153,60,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,Bronze
16597,Claudia Ins Burkart,F,24,165,68,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
16597,Claudia Ins Burkart,F,28,165,68,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
16601,Barbara Hannah Anita Burke (-Knight),F,19,177,63,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
16603,"Daniel ""Dan"" Burke",M,26,193,93,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
16606,"Douglas Lambert ""Doug"" Burke",M,27,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
16611,Lynn Edythe Burke (-McConville),F,17,173,61,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,Gold
16611,Lynn Edythe Burke (-McConville),F,17,173,61,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
16612,Miles J. Burke,M,19,160,49,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Flyweight,Silver
16613,Sean Burke,M,25,192,95,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
16614,Steven James Burke,M,20,183,78,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
16614,Steven James Burke,M,24,183,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16614,Steven James Burke,M,28,183,78,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16616,"Thomas Edmund ""Tom"" Burke",M,21,183,66,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,Gold
16616,"Thomas Edmund ""Tom"" Burke",M,21,183,66,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
16617,Daniil Sergeyevich Burkenya,M,26,198,85,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,Bronze
16619,Rudolf Burkert,M,23,,,Czechoslovakia,TCH,1928 Winter,1928,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
16639,Tommy Loren Burleson,M,20,223,102,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
16645,Peter Burling,M,21,186,82,New Zealand,NZL,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,Silver
16645,Peter Burling,M,25,186,82,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold
16656,Hanna Viktorivna Burmistrova,F,27,182,73,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Bronze
16659,John Southerden Burn,M,23,,78,Cambridge University Boat Club-2,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
16661,Thomas Christopher Burn,M,23,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,Gold
16663,"Alphonse Adolph Burnand, Jr.",M,36,,,Angelita,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 8 metres,Gold
16668,Charles Desborough Burnell,M,32,,90,Leander Club-1,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
16669,"Richard Desborough ""Dickie"" Burnell",M,31,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
16677,Howard McNeal Burnett,M,27,193,72,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
16678,Jason Nicholas Burnett,M,21,165,68,Canada,CAN,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Men's Individual,Silver
16685,Kevin Lobdell Burnham,M,35,185,70,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Silver
16685,Kevin Lobdell Burnham,M,47,185,70,United States,USA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,Gold
16691,"William Lawrie ""Billy"" Burns",M,29,180,73,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
16696,Lauren Chantel Burns (-Muller),F,26,165,49,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold
16697,Lindsay H. Burns,F,31,174,58,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Silver
16698,Marc Burns,M,25,183,91,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
16698,Marc Burns,M,29,183,91,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
16704,Adrian Mark Burnside,M,27,193,100,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
16709,Nikolay Aleksandrovich Burobin,M,27,181,82,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Gold
16711,Hannelore Burosch (-Khnert),F,28,175,73,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Silver
16715,Henry George Burr,M,40,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",Silver
